station,departure_plan_datetime,category,long,lat,arrival_delay_m,departure_delay_m,departure_plan_hour,date,hour,day_of_week,state,city,temperature,rained
Betriebsbahnhof Berlin-Rummelsburg,2024-06-24 20:00:00,4.000000,13.497786,52.493827,0.250000,0.250000,20.000000,2024-06-24,20,0,Berlin,Berlin,19.450000,False
Berlin Anhalter Bahnhof,2024-06-26 12:00:00,3.000000,13.381362,52.503486,0.166667,0.138889,12.000000,2024-06-26,12,2,Berlin,Berlin,29.900000,False
Potsdam Charlottenhof,2024-06-27 00:00:00,4.000000,13.036496,52.392800,0.500000,0.500000,0.000000,2024-06-27,0,3,Brandenburg,Potsdam,21.650000,False
Buckower Chaussee,2024-06-23 18:00:00,5.000000,13.382912,52.410351,0.166667,0.166667,18.000000,2024-06-23,18,6,Berlin,Berlin,20.750000,False
Luckenwalde,2024-06-23 22:00:00,5.000000,13.160409,52.090590,0.000000,0.500000,22.000000,2024-06-23,22,6,Brandenburg,Luckenwalde,14.550000,False
Springpfuhl,2024-06-24 05:00:00,4.000000,13.536740,52.526348,0.222222,0.222222,5.000000,2024-06-24,5,0,Berlin,Berlin,16.300000,False
Mahlow,2024-06-23 20:00:00,5.000000,13.407932,52.360540,0.000000,0.166667,20.000000,2024-06-23,20,6,Brandenburg,Mahlow,18.800000,False
Bernau-Friedenstal,2024-06-25 17:00:00,5.000000,13.564578,52.668385,1.166667,1.000000,17.000000,2024-06-25,17,1,Brandenburg,Bernau,24.750000,False
Berlin-Buch,2024-06-26 09:00:00,4.000000,13.492286,52.636162,0.444444,0.444444,9.000000,2024-06-26,9,2,Berlin,Berlin,27.750000,False
Rangsdorf,2024-06-23 23:00:00,5.000000,13.430890,52.293948,0.000000,0.000000,23.000000,2024-06-23,23,6,Brandenburg,Rangsdorf,15.350000,False
Wittenau (Wilhelmsruher Damm),2024-06-23 18:00:00,4.000000,13.334446,52.597044,0.000000,0.000000,18.000000,2024-06-23,18,6,Berlin,Berlin,20.100000,False
Gransee,2024-06-25 04:00:00,5.000000,13.167120,53.001076,0.000000,1.000000,4.000000,2024-06-25,4,1,Brandenburg,Gransee,14.850000,False
Wildau,2024-06-24 07:00:00,5.000000,13.633779,52.319935,0.000000,0.000000,7.000000,2024-06-24,7,0,Brandenburg,Wildau,19.500000,False
Flughafen BER,2024-06-23 23:00:00,2.000000,13.511950,52.364804,0.333333,0.166667,23.000000,2024-06-23,23,6,Brandenburg,Schönefeld,15.350000,False
Alexanderplatz,2024-06-26 17:00:00,3.000000,13.410961,52.521481,1.714286,1.714286,17.000000,2024-06-26,17,2,Berlin,Berlin,29.600000,False
Bergfelde (b Berlin),2024-06-27 12:00:00,4.000000,13.320244,52.670303,0.166667,0.333333,12.000000,2024-06-27,12,3,Brandenburg,Hohen Neuendorf,28.950000,False
Berlin-Blankenburg,2024-06-26 05:00:00,4.000000,13.443330,52.591164,0.450000,0.400000,5.000000,2024-06-26,5,2,Berlin,Berlin,20.750000,False
Waidmannslust,2024-06-26 14:00:00,4.000000,13.320996,52.606480,0.684211,0.473684,14.000000,2024-06-26,14,2,Berlin,Berlin,30.550000,False
Biesdorf,2024-06-26 05:00:00,4.000000,13.555878,52.513097,0.000000,0.083333,5.000000,2024-06-26,5,2,Berlin,Berlin,19.400000,False
Jungfernheide,2024-06-23 14:00:00,4.000000,13.299437,52.530276,0.285714,0.571429,14.000000,2024-06-23,14,6,Berlin,Berlin,21.900000,False
Berlin-Friedrichshagen,2024-06-25 07:00:00,4.000000,13.624600,52.457247,0.166667,0.333333,7.000000,2024-06-25,7,1,Berlin,Berlin,22.150000,False
Bad Belzig,2024-06-25 07:00:00,5.000000,12.594981,52.135969,0.333333,0.333333,7.000000,2024-06-25,7,1,Brandenburg,Belzig,22.550000,False
Berlin Brandenburger Tor,2024-06-24 09:00:00,4.000000,13.381815,52.516506,0.810811,0.702703,9.000000,2024-06-24,9,0,Berlin,Berlin,21.550000,False
Flughafen BER,2024-06-26 18:00:00,2.000000,13.511950,52.364804,0.375000,0.375000,18.000000,2024-06-26,18,2,Brandenburg,Schönefeld,27.700000,False
Pankow-Heinersdorf,2024-06-24 22:00:00,5.000000,13.429363,52.577963,0.214286,0.285714,22.000000,2024-06-24,22,0,Berlin,Berlin,15.850000,False
Wittenau (Wilhelmsruher Damm),2024-06-26 09:00:00,4.000000,13.334446,52.597044,0.666667,0.611111,9.000000,2024-06-26,9,2,Berlin,Berlin,27.750000,False
Beusselstraße,2024-06-23 23:00:00,4.000000,13.329042,52.534354,0.000000,0.000000,23.000000,2024-06-23,23,6,Berlin,Berlin,13.950000,False
Gransee,2024-06-24 14:00:00,5.000000,13.167120,53.001076,0.000000,0.000000,14.000000,2024-06-24,14,0,Brandenburg,Gransee,24.150000,False
Berlin-Adlershof,2024-06-23 14:00:00,4.000000,13.541129,52.435031,0.000000,0.040000,14.000000,2024-06-23,14,6,Berlin,Berlin,22.600000,False
Strausberg Stadt,2024-06-25 05:00:00,5.000000,13.888133,52.576980,0.166667,0.500000,5.000000,2024-06-25,5,1,Brandenburg,Strausberg,17.500000,False
Berlin-Halensee,2024-06-25 08:00:00,4.000000,13.290326,52.496254,0.066667,0.066667,8.000000,2024-06-25,8,1,Berlin,Berlin,23.350000,False
Fredersdorf (b Berlin),2024-06-26 15:00:00,5.000000,13.760628,52.526212,1.666667,1.500000,15.000000,2024-06-26,15,2,Brandenburg,Fredersdorf ,28.900000,False
Friedenau,2024-06-25 11:00:00,4.000000,13.341388,52.470586,0.500000,0.416667,11.000000,2024-06-25,11,1,Berlin,Berlin,25.550000,False
Berlin-Marienfelde,2024-06-26 16:00:00,5.000000,13.375127,52.423634,0.166667,0.166667,16.000000,2024-06-26,16,2,Berlin,Berlin,30.300000,False
Schöneberg,2024-06-27 12:00:00,4.000000,13.352068,52.479377,0.055556,0.055556,12.000000,2024-06-27,12,3,Berlin,Berlin,27.700000,False
Berlin Anhalter Bahnhof,2024-06-24 11:00:00,3.000000,13.381362,52.503486,0.138889,0.138889,11.000000,2024-06-24,11,0,Berlin,Berlin,22.550000,False
Seegefeld,2024-06-23 22:00:00,5.000000,13.116810,52.552480,0.750000,0.750000,22.000000,2024-06-23,22,6,Brandenburg,Falkensee,15.300000,False
Löwenberg (Mark),2024-06-25 06:00:00,5.000000,13.190055,52.896801,0.333333,0.000000,6.000000,2024-06-25,6,1,Brandenburg,Löwenberger Land-Löwenbe ,20.050000,False
Teltow Stadt,2024-06-26 09:00:00,5.000000,13.276623,52.396906,0.000000,0.000000,9.000000,2024-06-26,9,2,Brandenburg,Teltow,27.500000,False
Zossen,2024-06-25 06:00:00,5.000000,13.438571,52.218923,0.333333,0.333333,6.000000,2024-06-25,6,1,Brandenburg,Zossen,20.400000,False
Heiligensee,2024-06-24 21:00:00,4.000000,13.229278,52.624586,0.666667,0.666667,21.000000,2024-06-24,21,0,Berlin,Berlin,16.500000,False
Berlin-Halensee,2024-06-25 23:00:00,4.000000,13.290326,52.496254,0.611111,0.611111,23.000000,2024-06-25,23,1,Berlin,Berlin,18.950000,False
Löwenberg (Mark),2024-06-26 19:00:00,5.000000,13.190055,52.896801,0.500000,0.500000,19.000000,2024-06-26,19,2,Brandenburg,Löwenberger Land-Löwenbe ,26.000000,False
Berlin-Kaulsdorf,2024-06-25 14:00:00,4.000000,13.588940,52.512093,0.111111,0.055556,14.000000,2024-06-25,14,1,Berlin,Berlin,24.050000,False
Berlin-Grünau,2024-06-25 16:00:00,4.000000,13.573497,52.413028,0.437500,0.437500,16.000000,2024-06-25,16,1,Berlin,Berlin,24.500000,False
Schichauweg,2024-06-24 13:00:00,5.000000,13.389303,52.398837,0.500000,0.333333,13.000000,2024-06-24,13,0,Berlin,Berlin,24.350000,False
Beusselstraße,2024-06-25 00:00:00,4.000000,13.329042,52.534354,0.000000,0.000000,0.000000,2024-06-25,0,1,Berlin,Berlin,14.500000,False
Berlin-Friedrichshagen,2024-06-24 07:00:00,4.000000,13.624600,52.457247,0.083333,0.166667,7.000000,2024-06-24,7,0,Berlin,Berlin,19.500000,False
Neupetershain,2024-06-25 04:00:00,5.000000,14.161703,51.606324,0.000000,0.000000,4.000000,2024-06-25,4,1,Brandenburg,Neupetershain,14.500000,False
Hosena,2024-06-25 23:00:00,5.000000,14.016105,51.454706,0.000000,0.000000,23.000000,2024-06-25,23,1,Brandenburg,Senftenberg,18.400000,False
Schönhauser Allee,2024-06-23 13:00:00,4.000000,13.415460,52.549200,0.266667,0.233333,13.000000,2024-06-23,13,6,Berlin,Berlin,22.000000,False
Springpfuhl,2024-06-25 15:00:00,4.000000,13.536740,52.526348,1.611111,1.333333,15.000000,2024-06-25,15,1,Berlin,Berlin,23.750000,False
Doberlug-Kirchhain,2024-06-26 23:00:00,4.000000,13.564241,51.620576,0.000000,0.000000,23.000000,2024-06-26,23,2,Brandenburg,Doberlug-Kirchhain,19.300000,False
Berlin-Schlachtensee,2024-06-23 15:00:00,4.000000,13.215025,52.439976,0.166667,0.416667,15.000000,2024-06-23,15,6,Berlin,Berlin,22.400000,False
Berlin Ostbahnhof,2024-06-23 21:00:00,1.000000,13.434681,52.510488,0.785714,0.785714,21.000000,2024-06-23,21,6,Berlin,Berlin,18.150000,False
Wilhelmshagen,2024-06-24 09:00:00,5.000000,13.722143,52.438711,0.166667,0.166667,9.000000,2024-06-24,9,0,Berlin,Berlin,22.050000,False
Berlin-Grünau,2024-06-24 09:00:00,4.000000,13.573497,52.413028,0.076923,0.000000,9.000000,2024-06-24,9,0,Berlin,Berlin,22.050000,False
Strausberg Stadt,2024-06-27 15:00:00,5.000000,13.888133,52.576980,0.666667,0.666667,15.000000,2024-06-27,15,3,Brandenburg,Strausberg,30.300000,False
Greifswalder Straße,2024-06-27 07:00:00,4.000000,13.439561,52.540020,0.111111,0.138889,7.000000,2024-06-27,7,3,Berlin,Berlin,24.450000,False
Wartenberg,2024-06-26 23:00:00,5.000000,13.503633,52.572989,0.000000,0.000000,23.000000,2024-06-26,23,2,Berlin,Berlin,21.250000,False
Wedding,2024-06-26 04:00:00,4.000000,13.368170,52.543251,0.000000,0.090909,4.000000,2024-06-26,4,2,Berlin,Berlin,18.450000,False
Westend,2024-06-24 10:00:00,4.000000,13.284638,52.518070,0.080000,0.160000,10.000000,2024-06-24,10,0,Berlin,Berlin,20.850000,False
Schulzendorf (b Tegel),2024-06-24 21:00:00,5.000000,13.245929,52.613096,0.666667,0.666667,21.000000,2024-06-24,21,0,Berlin,Berlin,16.500000,False
Bundesplatz,2024-06-25 19:00:00,4.000000,13.329590,52.477617,0.161290,0.096774,19.000000,2024-06-25,19,1,Berlin,Berlin,22.000000,False
Angermünde,2024-06-24 20:00:00,3.000000,13.996361,53.015221,1.250000,0.750000,20.000000,2024-06-24,20,0,Brandenburg,Angermünde,17.500000,False
Wartenberg,2024-06-27 05:00:00,5.000000,13.503633,52.572989,0.000000,0.000000,5.000000,2024-06-27,5,3,Berlin,Berlin,22.100000,False
Johannisthal,2024-06-26 10:00:00,4.000000,13.523680,52.446905,0.093750,0.125000,10.000000,2024-06-26,10,2,Berlin,Berlin,27.950000,False
Bundesplatz,2024-06-24 15:00:00,4.000000,13.329590,52.477617,0.096774,0.032258,15.000000,2024-06-24,15,0,Berlin,Berlin,24.300000,False
Stresow,2024-06-26 09:00:00,5.000000,13.209125,52.531976,0.166667,0.250000,9.000000,2024-06-26,9,2,Berlin,Berlin,27.500000,False
Berlin-Nordbahnhof,2024-06-25 06:00:00,4.000000,13.388464,52.532066,0.166667,0.138889,6.000000,2024-06-25,6,1,Berlin,Berlin,20.150000,False
Flughafen BER,2024-06-25 12:00:00,2.000000,13.511950,52.364804,0.571429,0.428571,12.000000,2024-06-25,12,1,Brandenburg,Schönefeld,25.250000,False
Heiligensee,2024-06-27 05:00:00,4.000000,13.229278,52.624586,0.666667,0.833333,5.000000,2024-06-27,5,3,Berlin,Berlin,22.150000,False
Dabendorf,2024-06-26 04:00:00,5.000000,13.437290,52.237332,0.000000,0.000000,4.000000,2024-06-26,4,2,Brandenburg,Zossen,17.700000,False
Rathenow,2024-06-27 13:00:00,4.000000,12.354840,52.599640,0.000000,1.666667,13.000000,2024-06-27,13,3,Brandenburg,Rathenow,28.550000,False
Wilhelmshorst,2024-06-25 20:00:00,5.000000,13.067447,52.331486,0.250000,0.500000,20.000000,2024-06-25,20,1,Brandenburg,Michendorf,20.100000,False
Finsterwalde (Niederlausitz),2024-06-26 20:00:00,5.000000,13.710388,51.637001,0.500000,0.500000,20.000000,2024-06-26,20,2,Brandenburg,Finsterwalde ,22.600000,False
Johannisthal,2024-06-27 07:00:00,4.000000,13.523680,52.446905,0.200000,0.166667,7.000000,2024-06-27,7,3,Berlin,Berlin,23.500000,False
Dabendorf,2024-06-24 20:00:00,5.000000,13.437290,52.237332,0.000000,0.000000,20.000000,2024-06-24,20,0,Brandenburg,Zossen,19.100000,False
Buckower Chaussee,2024-06-25 13:00:00,5.000000,13.382912,52.410351,0.250000,0.250000,13.000000,2024-06-25,13,1,Berlin,Berlin,26.150000,False
Rathaus Steglitz,2024-06-27 04:00:00,4.000000,13.322948,52.455833,0.000000,0.000000,4.000000,2024-06-27,4,3,Berlin,Berlin,21.550000,False
Berlin-Grunewald,2024-06-25 21:00:00,4.000000,13.261720,52.488693,0.300000,0.100000,21.000000,2024-06-25,21,1,Berlin,Berlin,20.050000,False
Ahrensfelde,2024-06-24 20:00:00,4.000000,13.565154,52.571375,0.000000,0.500000,20.000000,2024-06-24,20,0,Berlin,Berlin,17.950000,False
Berlin-Charlottenburg,2024-06-24 03:00:00,3.000000,13.302330,52.504213,0.000000,0.000000,3.000000,2024-06-24,3,0,Berlin,Berlin,12.700000,False
Berlin Potsdamer Platz,2024-06-27 10:00:00,2.000000,13.375988,52.509379,1.100000,1.100000,10.000000,2024-06-27,10,3,Berlin,Berlin,24.200000,True
Hohenzollerndamm,2024-06-23 18:00:00,4.000000,13.300257,52.488556,0.105263,0.000000,18.000000,2024-06-23,18,6,Berlin,Berlin,20.400000,False
Hermannstraße,2024-06-27 14:00:00,4.000000,13.431313,52.467510,0.717949,0.769231,14.000000,2024-06-27,14,3,Berlin,Berlin,29.900000,False
Messe Nord / ICC (Witzleben),2024-06-26 05:00:00,4.000000,13.283445,52.507525,0.040000,0.120000,5.000000,2024-06-26,5,2,Berlin,Berlin,18.950000,False
Berlin Hauptbahnhof,2024-06-24 02:00:00,1.000000,13.369545,52.525592,0.000000,0.000000,2.000000,2024-06-24,2,0,Berlin,Berlin,14.600000,False
Berlin Zoologischer Garten,2024-06-25 05:00:00,2.000000,13.332445,52.507341,0.769231,0.692308,5.000000,2024-06-25,5,1,Berlin,Berlin,16.600000,False
Mahlow,2024-06-24 15:00:00,5.000000,13.407932,52.360540,0.333333,0.333333,15.000000,2024-06-24,15,0,Brandenburg,Mahlow,24.050000,False
Berlin-Nordbahnhof,2024-06-26 09:00:00,4.000000,13.388464,52.532066,0.333333,0.361111,9.000000,2024-06-26,9,2,Berlin,Berlin,27.600000,False
Lübben (Spreewald),2024-06-25 06:00:00,4.000000,13.877182,51.939737,0.285714,0.428571,6.000000,2024-06-25,6,1,Brandenburg,Lübben,20.100000,False
Hermannstraße,2024-06-25 07:00:00,4.000000,13.431313,52.467510,0.025641,0.025641,7.000000,2024-06-25,7,1,Berlin,Berlin,22.300000,False
Rathenow,2024-06-23 15:00:00,4.000000,12.354840,52.599640,0.000000,0.666667,15.000000,2024-06-23,15,6,Brandenburg,Rathenow,21.300000,False
Berlin-Schönholz,2024-06-26 15:00:00,4.000000,13.381111,52.571422,0.416667,0.375000,15.000000,2024-06-26,15,2,Berlin,Berlin,30.650000,False
Wittenau (Wilhelmsruher Damm),2024-06-25 17:00:00,4.000000,13.334446,52.597044,1.111111,1.055556,17.000000,2024-06-25,17,1,Berlin,Berlin,24.750000,False
Berlin-Schöneweide Pbf,2024-06-25 08:00:00,3.000000,13.509395,52.455127,0.666667,0.000000,8.000000,2024-06-25,8,1,Berlin,Berlin,23.350000,False
Jüterbog,2024-06-23 19:00:00,4.000000,13.054353,51.997509,0.400000,1.200000,19.000000,2024-06-23,19,6,Brandenburg,Jüterbog,19.000000,False
Oranienburg,2024-06-27 07:00:00,3.000000,13.249613,52.753653,0.500000,0.700000,7.000000,2024-06-27,7,3,Brandenburg,Oranienburg,25.300000,False
Heidelberger Platz,2024-06-27 13:00:00,4.000000,13.312018,52.479972,0.692308,0.615385,13.000000,2024-06-27,13,3,Berlin,Berlin,29.350000,False
Eichborndamm,2024-06-26 02:00:00,5.000000,13.316835,52.577722,0.500000,0.000000,2.000000,2024-06-26,2,2,Berlin,Berlin,17.100000,False
Berlin-Wannsee,2024-06-26 04:00:00,2.000000,13.179528,52.420972,0.333333,0.000000,4.000000,2024-06-26,4,2,Berlin,Berlin,17.700000,False
Potsdam Griebnitzsee,2024-06-25 06:00:00,4.000000,13.128727,52.394432,0.000000,0.000000,6.000000,2024-06-25,6,1,Brandenburg,Potsdam,19.650000,False
Rahnsdorf,2024-06-25 18:00:00,5.000000,13.690405,52.451536,0.166667,0.333333,18.000000,2024-06-25,18,1,Berlin,Berlin,23.000000,False
Berlin-Marzahn,2024-06-24 20:00:00,4.000000,13.541341,52.543608,0.083333,0.083333,20.000000,2024-06-24,20,0,Berlin,Berlin,17.950000,False
Waidmannslust,2024-06-25 11:00:00,4.000000,13.320996,52.606480,0.526316,0.473684,11.000000,2024-06-25,11,1,Berlin,Berlin,25.850000,False
Falkenberg (Elster),2024-06-23 21:00:00,3.000000,13.247685,51.583620,0.000000,0.000000,21.000000,2024-06-23,21,6,Brandenburg,Falkenberg (Elster),15.850000,False
Marquardt,2024-06-26 11:00:00,5.000000,12.971627,52.458881,0.000000,1.000000,11.000000,2024-06-26,11,2,Brandenburg,Potsdam,29.450000,False
Julius-Leber-Brücke,2024-06-26 03:00:00,5.000000,13.361266,52.486519,0.000000,0.000000,3.000000,2024-06-26,3,2,Berlin,Berlin,17.700000,False
Yorckstraße (Großgörschenstraße),2024-06-25 00:00:00,4.000000,13.367797,52.492289,0.333333,0.500000,0.000000,2024-06-25,0,1,Berlin,Berlin,16.200000,False
Tiergarten,2024-06-26 21:00:00,4.000000,13.336392,52.514061,1.666667,1.466667,21.000000,2024-06-26,21,2,Berlin,Berlin,24.250000,False
Hirschgarten,2024-06-27 05:00:00,5.000000,13.602134,52.457968,0.000000,0.000000,5.000000,2024-06-27,5,3,Berlin,Berlin,22.650000,False
Potsdam Hbf,2024-06-24 00:00:00,2.000000,13.066703,52.391509,1.333333,1.333333,0.000000,2024-06-24,0,0,Brandenburg,Potsdam,15.050000,False
Springpfuhl,2024-06-24 06:00:00,4.000000,13.536740,52.526348,0.388889,0.333333,6.000000,2024-06-24,6,0,Berlin,Berlin,17.850000,False
Landsberger Allee,2024-06-24 23:00:00,4.000000,13.454567,52.529593,0.222222,0.222222,23.000000,2024-06-24,23,0,Berlin,Berlin,15.500000,False
Springpfuhl,2024-06-25 20:00:00,4.000000,13.536740,52.526348,0.055556,0.166667,20.000000,2024-06-25,20,1,Berlin,Berlin,19.900000,False
Priesterweg,2024-06-25 04:00:00,4.000000,13.356281,52.459914,0.000000,0.000000,4.000000,2024-06-25,4,1,Berlin,Berlin,16.300000,False
Babelsberg,2024-06-26 18:00:00,4.000000,13.092871,52.391391,1.583333,1.750000,18.000000,2024-06-26,18,2,Brandenburg,Potsdam,27.750000,False
Dallgow-Döberitz,2024-06-27 06:00:00,5.000000,13.059037,52.543554,0.250000,0.250000,6.000000,2024-06-27,6,3,Brandenburg,Dallgow (b Berlin),23.300000,False
Fredersdorf (b Berlin),2024-06-25 21:00:00,5.000000,13.760628,52.526212,0.500000,0.166667,21.000000,2024-06-25,21,1,Brandenburg,Fredersdorf ,19.300000,False
Zepernick (b Bernau),2024-06-23 19:00:00,5.000000,13.533642,52.659449,0.333333,0.500000,19.000000,2024-06-23,19,6,Brandenburg,Panketal,17.900000,False
Sedlitz Ost,2024-06-24 09:00:00,5.000000,14.055252,51.553101,0.800000,1.000000,9.000000,2024-06-24,9,0,Brandenburg,Senftenberg,21.200000,False
Sundgauer Straße,2024-06-24 21:00:00,5.000000,13.274377,52.436544,0.416667,0.666667,21.000000,2024-06-24,21,0,Berlin,Berlin,16.500000,False
Feuerbachstraße,2024-06-24 06:00:00,5.000000,13.332575,52.463546,0.153846,0.153846,6.000000,2024-06-24,6,0,Berlin,Berlin,18.000000,False
Nöldnerplatz,2024-06-25 13:00:00,5.000000,13.484452,52.503497,0.100000,0.066667,13.000000,2024-06-25,13,1,Berlin,Berlin,26.150000,False
Zeuthen,2024-06-26 08:00:00,5.000000,13.627173,52.348936,0.307692,0.076923,8.000000,2024-06-26,8,2,Brandenburg,Zeuthen,26.100000,False
Friedrichsfelde Ost,2024-06-25 17:00:00,4.000000,13.520254,52.514169,0.944444,0.916667,17.000000,2024-06-25,17,1,Berlin,Berlin,22.750000,False
Michendorf,2024-06-25 20:00:00,4.000000,13.030688,52.316344,0.500000,0.500000,20.000000,2024-06-25,20,1,Brandenburg,Michendorf,20.100000,False
Berlin Frankfurter Allee,2024-06-26 04:00:00,3.000000,13.474410,52.515168,0.000000,0.000000,4.000000,2024-06-26,4,2,Berlin,Berlin,18.000000,False
Bernau (b Berlin),2024-06-24 10:00:00,3.000000,13.592641,52.675569,1.000000,1.000000,10.000000,2024-06-24,10,0,Brandenburg,Bernau bei Berlin,21.450000,False
Marquardt,2024-06-24 08:00:00,5.000000,12.971627,52.458881,0.000000,0.500000,8.000000,2024-06-24,8,0,Brandenburg,Potsdam,20.800000,False
Werder (Havel),2024-06-23 19:00:00,4.000000,12.926189,52.392939,0.250000,0.250000,19.000000,2024-06-23,19,6,Brandenburg,Werder (Havel),19.200000,False
Birkenstein,2024-06-26 02:00:00,4.000000,13.647187,52.515601,0.000000,0.000000,2.000000,2024-06-26,2,2,Brandenburg,Hoppegarten,16.950000,False
Wedding,2024-06-27 01:00:00,4.000000,13.368170,52.543251,0.000000,0.000000,1.000000,2024-06-27,1,3,Berlin,Berlin,21.650000,False
Sonnenallee,2024-06-24 14:00:00,4.000000,13.455851,52.473101,0.291667,0.375000,14.000000,2024-06-24,14,0,Berlin,Berlin,24.700000,False
Plänterwald,2024-06-24 13:00:00,4.000000,13.473126,52.478542,0.055556,0.111111,13.000000,2024-06-24,13,0,Berlin,Berlin,24.350000,False
Pichelsberg,2024-06-25 04:00:00,5.000000,13.227134,52.510393,0.250000,0.250000,4.000000,2024-06-25,4,1,Berlin,Berlin,14.900000,False
Falkenberg (Elster),2024-06-25 10:00:00,3.000000,13.247685,51.583620,0.400000,0.600000,10.000000,2024-06-25,10,1,Brandenburg,Falkenberg (Elster),24.450000,False
Berlin-Friedrichshagen,2024-06-24 08:00:00,4.000000,13.624600,52.457247,0.000000,0.083333,8.000000,2024-06-24,8,0,Berlin,Berlin,20.350000,False
Bad Belzig,2024-06-24 11:00:00,5.000000,12.594981,52.135969,0.666667,22.666667,11.000000,2024-06-24,11,0,Brandenburg,Belzig,22.000000,False
Strausberg Stadt,2024-06-25 03:00:00,5.000000,13.888133,52.576980,0.000000,0.000000,3.000000,2024-06-25,3,1,Brandenburg,Strausberg,12.900000,False
Neustadt (Dosse),2024-06-26 16:00:00,5.000000,12.450667,52.852677,0.000000,0.000000,16.000000,2024-06-26,16,2,Brandenburg,Neustadt (Dosse),29.950000,False
Waßmannsdorf,2024-06-26 05:00:00,5.000000,13.463530,52.368420,0.083333,0.083333,5.000000,2024-06-26,5,2,Brandenburg,Waßmannsdorf,19.600000,False
Seegefeld,2024-06-24 05:00:00,5.000000,13.116810,52.552480,0.400000,0.800000,5.000000,2024-06-24,5,0,Brandenburg,Falkensee,15.650000,False
Berlin-Grunewald,2024-06-25 22:00:00,4.000000,13.261720,52.488693,0.200000,0.100000,22.000000,2024-06-25,22,1,Berlin,Berlin,19.700000,False
Plänterwald,2024-06-25 13:00:00,4.000000,13.473126,52.478542,0.444444,0.444444,13.000000,2024-06-25,13,1,Berlin,Berlin,26.150000,False
Messe Süd (Eichkamp),2024-06-26 12:00:00,5.000000,13.270118,52.498750,0.692308,0.384615,12.000000,2024-06-26,12,2,Berlin,Berlin,29.900000,False
Oranienburger Straße,2024-06-23 23:00:00,4.000000,13.393052,52.525210,0.481481,0.444444,23.000000,2024-06-23,23,6,Berlin,Berlin,15.750000,False
Falkensee,2024-06-26 03:00:00,5.000000,13.089636,52.559772,0.000000,0.000000,3.000000,2024-06-26,3,2,Brandenburg,Falkensee,17.050000,False
